invoice_id,customer_id,invoice_month,billed_amount,discount_amount,paid_amount,payment_status
INV-0363-202604,363,2026-04-01,117404,0.0,117404.0,Paid
INV-0363-202605,363,2026-05-01,117404,0.0,117404.0,Paid
INV-0363-202606,363,2026-06-01,117404,0.0,117404.0,Paid
INV-0363-202607,363,2026-07-01,117404,0.0,117404.0,Paid
INV-0364-202510,364,2025-10-01,1176,152.7,1023.3,Paid
INV-0365-202501,365,2025-01-01,5940,0.0,5940.0,Paid
INV-0365-202601,365,2026-01-01,5940,0.0,5940.0,Paid
INV-0366-202607,366,2026-07-01,23760,0.0,23760.0,Paid
INV-0367-202505,367,2025-05-01,147,0.0,147.0,Paid
INV-0367-202506,367,2025-06-01,147,0.0,147.0,Paid
INV-0367-202507,367,2025-07-01,147,0.0,147.0,Paid
INV-0367-202508,367,2025-08-01,147,0.0,147.0,Paid
INV-0367-202509,367,2025-09-01,147,0.0,147.0,Paid
INV-0367-202510,367,2025-10-01,147,0.0,147.0,Paid
INV-0367-202511,367,2025-11-01,147,0.0,147.0,Paid
INV-0367-202512,367,2025-12-01,147,0.0,0.0,Failed
INV-0367-202601,367,2026-01-01,147,0.0,147.0,Paid
INV-0367-202602,367,2026-02-01,147,0.0,147.0,Paid
INV-0367-202603,367,2026-03-01,147,0.0,147.0,Paid
INV-0367-202604,367,2026-04-01,147,0.0,0.0,Failed
INV-0367-202605,367,2026-05-01,147,23.83,123.17,Paid
INV-0367-202606,367,2026-06-01,147,16.36,130.64,Paid
INV-0367-202607,367,2026-07-01,147,0.0,147.0,Paid
INV-0368-202507,368,2025-07-01,1089,0.0,1089.0,Paid
INV-0368-202508,368,2025-08-01,1089,0.0,1089.0,Paid
INV-0368-202509,368,2025-09-01,1089,0.0,0.0,Failed
INV-0368-202510,368,2025-10-01,1089,0.0,1089.0,Paid
INV-0368-202511,368,2025-11-01,1089,0.0,1089.0,Paid
INV-0368-202512,368,2025-12-01,1089,0.0,1089.0,Paid
INV-0368-202601,368,2026-01-01,1089,0.0,1089.0,Paid
INV-0368-202602,368,2026-02-01,1089,240.72,848.28,Paid
INV-0368-202603,368,2026-03-01,1089,131.51,957.49,Paid
INV-0368-202604,368,2026-04-01,1089,231.78,857.22,Paid
INV-0368-202605,368,2026-05-01,1089,0.0,1089.0,Paid
INV-0368-202606,368,2026-06-01,1089,0.0,1089.0,Paid
INV-0368-202607,368,2026-07-01,1089,0.0,1089.0,Paid
INV-0369-202511,369,2025-11-01,1782,0.0,1782.0,Paid
INV-0369-202512,369,2025-12-01,1782,0.0,0.0,Failed
INV-0369-202601,369,2026-01-01,1782,0.0,1782.0,Paid
INV-0369-202602,369,2026-02-01,1782,418.42,1363.58,Paid
INV-0369-202603,369,2026-03-01,1782,365.99,1416.01,Paid
INV-0369-202604,369,2026-04-01,1782,0.0,1782.0,Paid
INV-0369-202605,369,2026-05-01,1782,0.0,1782.0,Paid
INV-0369-202606,369,2026-06-01,1782,0.0,1782.0,Paid
INV-0369-202607,369,2026-07-01,1782,0.0,1782.0,Paid
INV-0370-202406,370,2024-06-01,74276,0.0,74276.0,Paid
INV-0370-202407,370,2024-07-01,74276,15078.58,59197.42,Paid
INV-0370-202408,370,2024-08-01,74276,0.0,74276.0,Paid
INV-0370-202409,370,2024-09-01,74276,0.0,74276.0,Paid
INV-0370-202410,370,2024-10-01,74276,0.0,74276.0,Paid
INV-0370-202411,370,2024-11-01,74276,0.0,74276.0,Paid
INV-0370-202412,370,2024-12-01,74276,0.0,74276.0,Paid
INV-0370-202501,370,2025-01-01,74276,0.0,0.0,Failed
INV-0370-202502,370,2025-02-01,74276,0.0,74276.0,Paid
INV-0370-202503,370,2025-03-01,74276,17603.88,56672.12,Paid
INV-0370-202504,370,2025-04-01,74276,0.0,74276.0,Paid
INV-0370-202505,370,2025-05-01,74276,0.0,74276.0,Paid
INV-0370-202506,370,2025-06-01,74276,0.0,74276.0,Paid
INV-0370-202507,370,2025-07-01,74276,0.0,74276.0,Paid
INV-0370-202508,370,2025-08-01,74276,0.0,74276.0,Paid
INV-0370-202509,370,2025-09-01,74276,0.0,0.0,Failed
INV-0370-202510,370,2025-10-01,74276,0.0,74276.0,Paid
INV-0370-202511,370,2025-11-01,74276,0.0,74276.0,Paid
INV-0370-202512,370,2025-12-01,74276,18480.48,55795.52,Paid
INV-0370-202601,370,2026-01-01,74276,0.0,74276.0,Paid
INV-0370-202602,370,2026-02-01,74276,0.0,74276.0,Paid
INV-0370-202603,370,2026-03-01,74276,0.0,74276.0,Paid
INV-0370-202604,370,2026-04-01,74276,17088.22,57187.78,Paid
INV-0370-202605,370,2026-05-01,74276,8083.7,66192.3,Paid
INV-0370-202606,370,2026-06-01,74276,0.0,74276.0,Paid
INV-0370-202607,370,2026-07-01,74276,0.0,74276.0,Paid
INV-0371-202506,371,2025-06-01,1287,0.0,1287.0,Paid
INV-0371-202507,371,2025-07-01,1287,0.0,1287.0,Paid
INV-0371-202508,371,2025-08-01,1287,0.0,1287.0,Paid
INV-0371-202509,371,2025-09-01,1287,0.0,0.0,Failed
INV-0371-202510,371,2025-10-01,1287,296.34,990.66,Paid
INV-0371-202511,371,2025-11-01,1287,224.85,0.0,Failed
INV-0371-202512,371,2025-12-01,1287,224.34,1062.66,Paid
INV-0371-202601,371,2026-01-01,1287,182.88,1104.12,Paid
INV-0371-202602,371,2026-02-01,1287,0.0,1287.0,Paid
INV-0371-202603,371,2026-03-01,1287,0.0,1287.0,Paid
INV-0371-202604,371,2026-04-01,1287,0.0,1287.0,Paid
INV-0371-202605,371,2026-05-01,1287,0.0,1287.0,Paid
INV-0371-202606,371,2026-06-01,1287,0.0,1287.0,Paid
INV-0371-202607,371,2026-07-01,1287,0.0,1287.0,Paid
INV-0372-202510,372,2025-10-01,1214772,0.0,1214772.0,Paid
INV-0373-202603,373,2026-03-01,1386,0.0,1386.0,Paid
INV-0373-202604,373,2026-04-01,1386,0.0,1386.0,Paid
INV-0373-202605,373,2026-05-01,1386,0.0,1386.0,Paid
INV-0373-202606,373,2026-06-01,1386,141.45,1244.55,Paid
INV-0373-202607,373,2026-07-01,1386,0.0,1386.0,Paid
INV-0374-202605,374,2026-05-01,59760,0.0,59760.0,Paid
INV-0375-202401,375,2024-01-01,1832940,0.0,1832940.0,Paid
INV-0375-202501,375,2025-01-01,1832940,0.0,1832940.0,Paid
INV-0375-202601,375,2026-01-01,1832940,0.0,1832940.0,Paid
INV-0376-202404,376,2024-04-01,147,11.96,135.04,Paid
INV-0376-202405,376,2024-05-01,147,0.0,147.0,Paid
INV-0376-202406,376,2024-06-01,147,31.51,115.49,Paid
INV-0376-202407,376,2024-07-01,147,0.0,147.0,Paid
INV-0376-202408,376,2024-08-01,147,0.0,147.0,Paid
INV-0376-202409,376,2024-09-01,147,26.56,120.44,Paid
INV-0376-202410,376,2024-10-01,147,0.0,147.0,Paid
INV-0376-202411,376,2024-11-01,147,0.0,147.0,Paid
INV-0376-202412,376,2024-12-01,147,23.93,123.07,Paid
INV-0376-202501,376,2025-01-01,147,0.0,147.0,Paid
INV-0376-202502,376,2025-02-01,147,0.0,147.0,Paid
INV-0376-202503,376,2025-03-01,147,0.0,147.0,Paid
INV-0376-202504,376,2025-04-01,147,0.0,147.0,Paid
INV-0376-202505,376,2025-05-01,147,0.0,147.0,Paid
INV-0376-202506,376,2025-06-01,147,0.0,147.0,Paid
INV-0376-202507,376,2025-07-01,147,0.0,147.0,Paid
INV-0376-202508,376,2025-08-01,147,28.46,118.54,Paid
INV-0376-202509,376,2025-09-01,147,0.0,147.0,Paid
INV-0376-202510,376,2025-10-01,147,0.0,147.0,Paid
INV-0376-202511,376,2025-11-01,147,0.0,147.0,Paid
INV-0376-202512,376,2025-12-01,147,0.0,147.0,Paid
INV-0376-202601,376,2026-01-01,147,0.0,147.0,Paid
INV-0376-202602,376,2026-02-01,147,0.0,147.0,Paid
INV-0376-202603,376,2026-03-01,147,0.0,147.0,Paid
INV-0376-202604,376,2026-04-01,147,0.0,147.0,Paid
INV-0376-202605,376,2026-05-01,147,0.0,147.0,Paid
INV-0376-202606,376,2026-06-01,147,0.0,147.0,Paid
INV-0376-202607,376,2026-07-01,147,0.0,147.0,Paid
INV-0377-202506,377,2025-06-01,1523856,230687.4,0.0,Failed
INV-0377-202606,377,2026-06-01,1523856,0.0,1523856.0,Paid
INV-0378-202507,378,2025-07-01,15438,0.0,15438.0,Paid
INV-0378-202508,378,2025-08-01,15438,0.0,15438.0,Paid
INV-0378-202509,378,2025-09-01,15438,0.0,15438.0,Paid
INV-0378-202510,378,2025-10-01,15438,0.0,15438.0,Paid
INV-0378-202511,378,2025-11-01,15438,3162.23,12275.77,Paid
INV-0378-202512,378,2025-12-01,15438,0.0,15438.0,Paid
INV-0378-202601,378,2026-01-01,15438,0.0,0.0,Failed
INV-0378-202602,378,2026-02-01,15438,0.0,15438.0,Paid
INV-0378-202603,378,2026-03-01,15438,0.0,15438.0,Paid
INV-0378-202604,378,2026-04-01,15438,0.0,15438.0,Paid
INV-0378-202605,378,2026-05-01,15438,0.0,15438.0,Paid
INV-0378-202606,378,2026-06-01,15438,0.0,15438.0,Paid
INV-0378-202607,378,2026-07-01,15438,0.0,15438.0,Paid
INV-0379-202504,379,2025-04-01,8964,914.79,8049.21,Paid
INV-0379-202505,379,2025-05-01,8964,0.0,8964.0,Paid
INV-0379-202506,379,2025-06-01,8964,849.15,8114.85,Paid
INV-0379-202507,379,2025-07-01,8964,0.0,8964.0,Paid
INV-0379-202508,379,2025-08-01,8964,0.0,8964.0,Paid
INV-0379-202509,379,2025-09-01,8964,0.0,8964.0,Paid
INV-0379-202510,379,2025-10-01,8964,0.0,8964.0,Paid
INV-0379-202511,379,2025-11-01,8964,1501.71,7462.29,Paid
INV-0379-202512,379,2025-12-01,8964,0.0,8964.0,Paid
INV-0379-202601,379,2026-01-01,8964,0.0,8964.0,Paid
INV-0379-202602,379,2026-02-01,8964,0.0,8964.0,Paid
INV-0379-202603,379,2026-03-01,8964,0.0,8964.0,Paid
INV-0379-202604,379,2026-04-01,8964,0.0,8964.0,Paid
INV-0379-202605,379,2026-05-01,8964,0.0,8964.0,Paid
INV-0379-202606,379,2026-06-01,8964,0.0,8964.0,Paid
INV-0379-202607,379,2026-07-01,8964,0.0,8964.0,Paid
INV-0380-202407,380,2024-07-01,1089,0.0,1089.0,Paid
INV-0380-202408,380,2024-08-01,1089,0.0,1089.0,Paid
INV-0380-202409,380,2024-09-01,1089,0.0,1089.0,Paid
INV-0380-202410,380,2024-10-01,1089,0.0,1089.0,Paid
INV-0380-202411,380,2024-11-01,1089,0.0,1089.0,Paid
INV-0380-202412,380,2024-12-01,1089,0.0,1089.0,Paid
INV-0380-202501,380,2025-01-01,1089,0.0,1089.0,Paid
INV-0380-202502,380,2025-02-01,1089,0.0,0.0,Failed
INV-0380-202503,380,2025-03-01,1089,0.0,1089.0,Paid
INV-0380-202504,380,2025-04-01,1089,97.5,991.5,Paid
INV-0380-202505,380,2025-05-01,1089,0.0,1089.0,Paid
INV-0380-202506,380,2025-06-01,1089,0.0,1089.0,Paid
INV-0380-202507,380,2025-07-01,1089,0.0,1089.0,Paid
INV-0380-202508,380,2025-08-01,1089,0.0,1089.0,Paid
INV-0380-202509,380,2025-09-01,1089,0.0,0.0,Failed
INV-0380-202510,380,2025-10-01,1089,92.57,996.43,Paid
INV-0380-202511,380,2025-11-01,1089,0.0,1089.0,Paid
INV-0380-202512,380,2025-12-01,1089,0.0,1089.0,Paid
INV-0380-202601,380,2026-01-01,1089,0.0,1089.0,Paid
INV-0380-202602,380,2026-02-01,1089,0.0,1089.0,Paid
INV-0380-202603,380,2026-03-01,1089,0.0,1089.0,Paid
INV-0380-202604,380,2026-04-01,1089,0.0,1089.0,Paid
INV-0380-202605,380,2026-05-01,1089,63.05,1025.95,Paid
INV-0380-202606,380,2026-06-01,1089,0.0,1089.0,Paid
INV-0380-202607,380,2026-07-01,1089,0.0,1089.0,Paid
INV-0381-202605,381,2026-05-01,221112,0.0,221112.0,Paid
INV-0382-202411,382,2024-11-01,12450,0.0,12450.0,Paid
INV-0382-202412,382,2024-12-01,12450,0.0,12450.0,Paid
INV-0382-202501,382,2025-01-01,12450,764.58,11685.42,Paid
INV-0382-202502,382,2025-02-01,12450,0.0,12450.0,Paid
INV-0382-202503,382,2025-03-01,12450,0.0,12450.0,Paid
INV-0382-202504,382,2025-04-01,12450,0.0,12450.0,Paid
INV-0382-202505,382,2025-05-01,12450,0.0,12450.0,Paid
INV-0382-202506,382,2025-06-01,12450,3112.23,9337.77,Paid
INV-0382-202507,382,2025-07-01,12450,0.0,12450.0,Paid
INV-0382-202508,382,2025-08-01,12450,0.0,12450.0,Paid
INV-0382-202509,382,2025-09-01,12450,0.0,12450.0,Paid
INV-0382-202510,382,2025-10-01,12450,0.0,0.0,Failed
INV-0382-202511,382,2025-11-01,12450,0.0,12450.0,Paid
INV-0382-202512,382,2025-12-01,12450,0.0,12450.0,Paid
INV-0382-202601,382,2026-01-01,12450,0.0,12450.0,Paid
INV-0382-202602,382,2026-02-01,12450,0.0,12450.0,Paid
INV-0382-202603,382,2026-03-01,12450,0.0,12450.0,Paid
INV-0382-202604,382,2026-04-01,12450,0.0,12450.0,Paid
INV-0382-202605,382,2026-05-01,12450,0.0,12450.0,Paid
INV-0382-202606,382,2026-06-01,12450,0.0,12450.0,Paid
INV-0382-202607,382,2026-07-01,12450,0.0,12450.0,Paid
INV-0383-202508,383,2025-08-01,8466,0.0,8466.0,Paid
INV-0383-202509,383,2025-09-01,8466,0.0,8466.0,Paid
INV-0383-202510,383,2025-10-01,8466,0.0,8466.0,Paid
INV-0383-202511,383,2025-11-01,8466,0.0,8466.0,Paid
INV-0383-202512,383,2025-12-01,8466,0.0,8466.0,Paid
INV-0383-202601,383,2026-01-01,8466,2037.87,6428.13,Paid
INV-0383-202602,383,2026-02-01,8466,0.0,0.0,Failed
INV-0383-202603,383,2026-03-01,8466,0.0,8466.0,Paid
INV-0383-202604,383,2026-04-01,8466,0.0,8466.0,Paid
INV-0383-202605,383,2026-05-01,8466,932.24,7533.76,Paid
INV-0383-202606,383,2026-06-01,8466,0.0,8466.0,Paid
INV-0383-202607,383,2026-07-01,8466,0.0,8466.0,Paid
INV-0384-202309,384,2023-09-01,2352,0.0,2352.0,Paid
INV-0384-202409,384,2024-09-01,2352,0.0,0.0,Failed
INV-0384-202509,384,2025-09-01,2352,0.0,2352.0,Paid
INV-0385-202603,385,2026-03-01,23760,0.0,0.0,Failed
INV-0386-202402,386,2024-02-01,1089,0.0,1089.0,Paid
INV-0386-202403,386,2024-03-01,1089,133.93,955.07,Paid
INV-0386-202404,386,2024-04-01,1089,0.0,0.0,Failed
INV-0386-202405,386,2024-05-01,1089,0.0,0.0,Failed
INV-0386-202406,386,2024-06-01,1089,0.0,0.0,Failed
INV-0386-202407,386,2024-07-01,1089,0.0,1089.0,Paid
INV-0386-202408,386,2024-08-01,1089,0.0,1089.0,Paid
INV-0386-202409,386,2024-09-01,1089,0.0,1089.0,Paid
INV-0386-202410,386,2024-10-01,1089,0.0,1089.0,Paid
INV-0386-202411,386,2024-11-01,1089,0.0,1089.0,Paid
INV-0386-202412,386,2024-12-01,1089,0.0,1089.0,Paid
INV-0386-202501,386,2025-01-01,1089,0.0,1089.0,Paid
INV-0386-202502,386,2025-02-01,1089,0.0,1089.0,Paid
INV-0386-202503,386,2025-03-01,1089,0.0,1089.0,Paid
INV-0386-202504,386,2025-04-01,1089,0.0,1089.0,Paid
INV-0386-202505,386,2025-05-01,1089,0.0,1089.0,Paid
INV-0386-202506,386,2025-06-01,1089,60.14,0.0,Failed
INV-0386-202507,386,2025-07-01,1089,0.0,1089.0,Paid
INV-0386-202508,386,2025-08-01,1089,259.43,829.57,Paid
INV-0386-202509,386,2025-09-01,1089,0.0,1089.0,Paid
INV-0386-202510,386,2025-10-01,1089,0.0,1089.0,Paid
INV-0386-202511,386,2025-11-01,1089,0.0,1089.0,Paid
INV-0386-202512,386,2025-12-01,1089,0.0,1089.0,Paid
INV-0386-202601,386,2026-01-01,1089,0.0,0.0,Failed
INV-0386-202602,386,2026-02-01,1089,0.0,1089.0,Paid
INV-0386-202603,386,2026-03-01,1089,0.0,1089.0,Paid
INV-0386-202604,386,2026-04-01,1089,0.0,1089.0,Paid
INV-0386-202605,386,2026-05-01,1089,114.48,974.52,Paid
INV-0386-202606,386,2026-06-01,1089,220.48,868.52,Paid
INV-0386-202607,386,2026-07-01,1089,0.0,1089.0,Paid
INV-0387-202604,387,2026-04-01,668484,0.0,668484.0,Paid
INV-0388-202509,388,2025-09-01,110216,0.0,110216.0,Paid
INV-0388-202510,388,2025-10-01,110216,0.0,110216.0,Paid
INV-0388-202511,388,2025-11-01,110216,0.0,110216.0,Paid
INV-0388-202512,388,2025-12-01,110216,0.0,110216.0,Paid
INV-0388-202601,388,2026-01-01,110216,0.0,110216.0,Paid
INV-0388-202602,388,2026-02-01,110216,0.0,110216.0,Paid
INV-0388-202603,388,2026-03-01,110216,0.0,110216.0,Paid
INV-0388-202604,388,2026-04-01,110216,0.0,110216.0,Paid
INV-0388-202605,388,2026-05-01,110216,0.0,110216.0,Paid
INV-0388-202606,388,2026-06-01,110216,0.0,0.0,Failed
INV-0388-202607,388,2026-07-01,110216,0.0,110216.0,Paid
INV-0389-202403,389,2024-03-01,1890444,0.0,1890444.0,Paid
INV-0389-202503,389,2025-03-01,1890444,0.0,1890444.0,Paid
INV-0389-202603,389,2026-03-01,1890444,0.0,1890444.0,Paid
INV-0390-202408,390,2024-08-01,196,17.65,178.35,Paid
INV-0390-202409,390,2024-09-01,196,47.77,148.23,Paid
INV-0390-202410,390,2024-10-01,196,0.0,196.0,Paid
INV-0390-202411,390,2024-11-01,196,0.0,196.0,Paid
INV-0390-202412,390,2024-12-01,196,0.0,196.0,Paid
INV-0390-202501,390,2025-01-01,196,0.0,196.0,Paid
INV-0390-202502,390,2025-02-01,196,0.0,196.0,Paid
INV-0390-202503,390,2025-03-01,196,0.0,196.0,Paid
INV-0390-202504,390,2025-04-01,196,0.0,196.0,Paid
INV-0390-202505,390,2025-05-01,196,34.39,0.0,Failed
INV-0390-202506,390,2025-06-01,196,0.0,196.0,Paid
INV-0390-202507,390,2025-07-01,196,0.0,196.0,Paid
INV-0390-202508,390,2025-08-01,196,0.0,196.0,Paid
INV-0390-202509,390,2025-09-01,196,0.0,196.0,Paid
INV-0390-202510,390,2025-10-01,196,0.0,0.0,Failed
INV-0390-202511,390,2025-11-01,196,0.0,196.0,Paid
INV-0390-202512,390,2025-12-01,196,39.1,156.9,Paid
INV-0390-202601,390,2026-01-01,196,0.0,196.0,Paid
INV-0390-202602,390,2026-02-01,196,0.0,196.0,Paid
INV-0390-202603,390,2026-03-01,196,0.0,196.0,Paid
INV-0390-202604,390,2026-04-01,196,43.24,152.76,Paid
INV-0390-202605,390,2026-05-01,196,0.0,0.0,Failed
INV-0390-202606,390,2026-06-01,196,0.0,196.0,Paid
INV-0390-202607,390,2026-07-01,196,0.0,196.0,Paid
INV-0391-202502,391,2025-02-01,49,0.0,49.0,Paid
INV-0391-202503,391,2025-03-01,49,0.0,49.0,Paid
INV-0391-202504,391,2025-04-01,49,0.0,49.0,Paid
INV-0391-202505,391,2025-05-01,49,0.0,49.0,Paid
INV-0391-202506,391,2025-06-01,49,10.26,38.74,Paid
INV-0391-202507,391,2025-07-01,49,0.0,49.0,Paid
INV-0391-202508,391,2025-08-01,49,0.0,49.0,Paid
INV-0391-202509,391,2025-09-01,49,11.18,37.82,Paid
INV-0391-202510,391,2025-10-01,49,0.0,49.0,Paid
INV-0391-202511,391,2025-11-01,49,0.0,49.0,Paid
INV-0391-202512,391,2025-12-01,49,7.86,41.14,Paid
INV-0391-202601,391,2026-01-01,49,0.0,49.0,Paid
INV-0391-202602,391,2026-02-01,49,0.0,0.0,Failed
INV-0391-202603,391,2026-03-01,49,0.0,49.0,Paid
INV-0391-202604,391,2026-04-01,49,0.0,49.0,Paid
INV-0391-202605,391,2026-05-01,49,0.0,49.0,Paid
INV-0391-202606,391,2026-06-01,49,0.0,49.0,Paid
INV-0391-202607,391,2026-07-01,49,0.0,49.0,Paid
INV-0392-202510,392,2025-10-01,12699,0.0,12699.0,Paid
INV-0392-202511,392,2025-11-01,12699,0.0,12699.0,Paid
INV-0392-202512,392,2025-12-01,12699,0.0,12699.0,Paid
INV-0392-202601,392,2026-01-01,12699,679.08,12019.92,Paid
INV-0392-202602,392,2026-02-01,12699,0.0,12699.0,Paid
INV-0392-202603,392,2026-03-01,12699,0.0,12699.0,Paid
INV-0392-202604,392,2026-04-01,12699,0.0,12699.0,Paid
INV-0392-202605,392,2026-05-01,12699,0.0,12699.0,Paid
INV-0392-202606,392,2026-06-01,12699,0.0,12699.0,Paid
INV-0392-202607,392,2026-07-01,12699,1309.68,11389.32,Paid
INV-0393-202604,393,2026-04-01,14940,0.0,14940.0,Paid
INV-0393-202605,393,2026-05-01,14940,0.0,14940.0,Paid
INV-0393-202606,393,2026-06-01,14940,0.0,14940.0,Paid
INV-0393-202607,393,2026-07-01,14940,0.0,14940.0,Paid
INV-0394-202309,394,2023-09-01,5940,0.0,0.0,Failed
INV-0394-202409,394,2024-09-01,5940,0.0,5940.0,Paid
INV-0394-202509,394,2025-09-01,5940,0.0,5940.0,Paid
INV-0395-202606,395,2026-06-01,588,0.0,588.0,Paid
INV-0396-202403,396,2024-03-01,1188,0.0,1188.0,Paid
INV-0396-202404,396,2024-04-01,1188,188.55,999.45,Paid
INV-0396-202405,396,2024-05-01,1188,0.0,1188.0,Paid
INV-0396-202406,396,2024-06-01,1188,0.0,1188.0,Paid
INV-0396-202407,396,2024-07-01,1188,0.0,1188.0,Paid
INV-0396-202408,396,2024-08-01,1188,0.0,0.0,Failed
INV-0396-202409,396,2024-09-01,1188,0.0,1188.0,Paid
INV-0396-202410,396,2024-10-01,1188,0.0,1188.0,Paid
INV-0396-202411,396,2024-11-01,1188,0.0,1188.0,Paid
INV-0396-202412,396,2024-12-01,1188,0.0,1188.0,Paid
INV-0396-202501,396,2025-01-01,1188,0.0,1188.0,Paid
INV-0396-202502,396,2025-02-01,1188,0.0,1188.0,Paid
INV-0396-202503,396,2025-03-01,1188,0.0,1188.0,Paid
INV-0396-202504,396,2025-04-01,1188,0.0,1188.0,Paid
INV-0396-202505,396,2025-05-01,1188,0.0,1188.0,Paid
INV-0396-202506,396,2025-06-01,1188,0.0,1188.0,Paid
INV-0396-202507,396,2025-07-01,1188,0.0,1188.0,Paid
INV-0396-202508,396,2025-08-01,1188,0.0,1188.0,Paid
INV-0396-202509,396,2025-09-01,1188,101.09,1086.91,Paid
INV-0396-202510,396,2025-10-01,1188,0.0,1188.0,Paid
INV-0396-202511,396,2025-11-01,1188,0.0,1188.0,Paid
INV-0396-202512,396,2025-12-01,1188,0.0,1188.0,Paid
INV-0396-202601,396,2026-01-01,1188,0.0,1188.0,Paid
INV-0396-202602,396,2026-02-01,1188,0.0,1188.0,Paid
INV-0396-202603,396,2026-03-01,1188,0.0,1188.0,Paid
INV-0396-202604,396,2026-04-01,1188,0.0,1188.0,Paid
INV-0396-202605,396,2026-05-01,1188,0.0,1188.0,Paid
INV-0396-202606,396,2026-06-01,1188,0.0,1188.0,Paid
INV-0396-202607,396,2026-07-01,1188,0.0,1188.0,Paid
INV-0397-202605,397,2026-05-01,1495104,0.0,1495104.0,Paid
INV-0398-202508,398,2025-08-01,594,0.0,594.0,Paid
INV-0398-202509,398,2025-09-01,594,0.0,594.0,Paid
INV-0398-202510,398,2025-10-01,594,129.52,464.48,Paid
INV-0398-202511,398,2025-11-01,594,0.0,594.0,Paid
INV-0398-202512,398,2025-12-01,594,0.0,594.0,Paid
INV-0398-202601,398,2026-01-01,594,0.0,594.0,Paid
INV-0398-202602,398,2026-02-01,594,0.0,594.0,Paid
INV-0398-202603,398,2026-03-01,594,0.0,594.0,Paid
INV-0398-202604,398,2026-04-01,594,99.28,494.72,Paid
INV-0398-202605,398,2026-05-01,594,134.98,459.02,Paid
INV-0398-202606,398,2026-06-01,594,0.0,594.0,Paid
INV-0398-202607,398,2026-07-01,594,0.0,594.0,Paid
INV-0399-202507,399,2025-07-01,10692,0.0,10692.0,Paid
INV-0399-202607,399,2026-07-01,10692,0.0,10692.0,Paid
INV-0400-202406,400,2024-06-01,1683,0.0,1683.0,Paid
INV-0400-202407,400,2024-07-01,1683,367.84,1315.16,Paid
INV-0400-202408,400,2024-08-01,1683,0.0,1683.0,Paid
INV-0400-202409,400,2024-09-01,1683,0.0,1683.0,Paid
INV-0400-202410,400,2024-10-01,1683,0.0,1683.0,Paid
INV-0400-202411,400,2024-11-01,1683,0.0,1683.0,Paid
INV-0400-202412,400,2024-12-01,1683,0.0,1683.0,Paid
INV-0400-202501,400,2025-01-01,1683,0.0,1683.0,Paid
INV-0400-202502,400,2025-02-01,1683,0.0,1683.0,Paid
INV-0400-202503,400,2025-03-01,1683,0.0,1683.0,Paid
INV-0400-202504,400,2025-04-01,1683,106.73,1576.27,Paid
INV-0400-202505,400,2025-05-01,1683,0.0,1683.0,Paid
INV-0400-202506,400,2025-06-01,1683,0.0,1683.0,Paid
INV-0400-202507,400,2025-07-01,1683,0.0,0.0,Failed
INV-0400-202508,400,2025-08-01,1683,188.94,1494.06,Paid
INV-0400-202509,400,2025-09-01,1683,0.0,1683.0,Paid
INV-0400-202510,400,2025-10-01,1683,0.0,0.0,Failed
INV-0400-202511,400,2025-11-01,1683,0.0,1683.0,Paid
INV-0400-202512,400,2025-12-01,1683,0.0,1683.0,Paid
INV-0400-202601,400,2026-01-01,1683,174.63,1508.37,Paid
INV-0400-202602,400,2026-02-01,1683,0.0,1683.0,Paid
INV-0400-202603,400,2026-03-01,1683,212.12,0.0,Failed
INV-0400-202604,400,2026-04-01,1683,0.0,1683.0,Paid
INV-0400-202605,400,2026-05-01,1683,0.0,0.0,Failed
INV-0400-202606,400,2026-06-01,1683,269.58,1413.42,Paid
INV-0400-202607,400,2026-07-01,1683,0.0,1683.0,Paid
INV-0401-202510,401,2025-10-01,98,0.0,98.0,Paid
INV-0401-202511,401,2025-11-01,98,0.0,98.0,Paid
INV-0401-202512,401,2025-12-01,98,0.0,98.0,Paid
INV-0401-202601,401,2026-01-01,98,0.0,0.0,Failed
INV-0401-202602,401,2026-02-01,98,0.0,0.0,Failed
INV-0401-202603,401,2026-03-01,98,0.0,98.0,Paid
INV-0401-202604,401,2026-04-01,98,0.0,98.0,Paid
INV-0401-202605,401,2026-05-01,98,0.0,98.0,Paid
INV-0401-202606,401,2026-06-01,98,0.0,98.0,Paid
INV-0401-202607,401,2026-07-01,98,0.0,98.0,Paid
INV-0402-202409,402,2024-09-01,588,141.81,446.19,Paid
INV-0402-202509,402,2025-09-01,588,0.0,588.0,Paid
INV-0403-202411,403,2024-11-01,245,0.0,245.0,Paid
INV-0403-202412,403,2024-12-01,245,0.0,245.0,Paid
INV-0403-202501,403,2025-01-01,245,22.74,222.26,Paid
INV-0403-202502,403,2025-02-01,245,58.59,186.41,Paid
INV-0403-202503,403,2025-03-01,245,0.0,245.0,Paid
INV-0403-202504,403,2025-04-01,245,0.0,0.0,Failed
INV-0403-202505,403,2025-05-01,245,27.79,217.21,Paid
INV-0403-202506,403,2025-06-01,245,0.0,245.0,Paid
INV-0403-202507,403,2025-07-01,245,0.0,245.0,Paid
INV-0403-202508,403,2025-08-01,245,0.0,245.0,Paid
INV-0403-202509,403,2025-09-01,245,0.0,245.0,Paid
INV-0403-202510,403,2025-10-01,245,0.0,245.0,Paid
INV-0403-202511,403,2025-11-01,245,0.0,245.0,Paid
INV-0403-202512,403,2025-12-01,245,54.69,190.31,Paid
